Date,Last Price,Volume,SMAVG (15)
2021-12-03,385.5,254807,298097.0
2021-12-02,384.1,274175,298717.0
2021-12-01,385.3,312744,310442.0
2021-11-30,379.1,578900,308018.0
2021-11-29,381.8,322047,283837.0
2021-11-26,382.7,477064,280142.0
2021-11-25,395.8,146177,263215.0
2021-11-24,396.4,279357,272080.0
2021-11-23,393.7,284423,272666.0
2021-11-22,393.0,294000,265190.0
2021-11-19,392.5,456142,261566.0
2021-11-18,398.0,274757,248439.0
2021-11-17,402.5,195363,246111.0
2021-11-16,402.4,178287,246543.0
2021-11-15,402.4,143219,255907.0
2021-11-12,402.0,264099,259264.0
2021-11-11,401.5,450045,255325.0
2021-11-10,409.4,276387,238612.0
2021-11-09,408.7,216195,238054.0
2021-11-08,411.0,266611,236159.0
2021-11-05,412.3,223156,228875.0
2021-11-04,410.9,279153,229043.0
2021-11-03,411.0,288147,225476.0
2021-11-02,408.5,172294,220325.0
2021-11-01,407.6,239636,221174.0
2021-10-29,405.9,259234,215548.0
2021-10-28,405.1,239834,209992.0
2021-10-27,405.2,201854,213234.0
2021-10-26,404.1,318741,219547.0
2021-10-25,398.0,193571,214707.0
2021-10-22,397.5,205024,215985.0
2021-10-21,396.1,199342,225836.0
2021-10-20,397.3,268025,232273.0
2021-10-19,392.3,187757,237647.0
2021-10-18,388.7,157355,248507.0
2021-10-15,392.1,225678,257926.0
2021-10-14,390.4,225644,261315.0
2021-10-13,386.7,210890,264036.0
2021-10-12,389.0,185030,269899.0
2021-10-11,386.9,155242,278276.0
2021-10-08,387.5,175892,293232.0
2021-10-07,385.3,288471,334142.0
2021-10-06,380.6,296540,337715.0
2021-10-05,381.3,246143,342619.0
2021-10-04,380.0,212743,344367.0
2021-10-01,381.0,352790,346439.0
2021-09-30,383.6,295892,338980.0
2021-09-29,385.5,348641,337099.0
2021-09-28,382.8,350659,338454.0
2021-09-27,387.6,298641,335619.0
2021-09-24,385.1,276511,337495.0
2021-09-23,388.2,266462,335929.0
2021-09-22,385.8,298831,336043.0
2021-09-21,379.8,310689,332745.0
2021-09-20,379.3,379577,339325.0
2021-09-17,388.5,789540,328623.0
2021-09-16,396.3,342070,288958.0
2021-09-15,395.3,370090,282542.0
2021-09-14,399.0,272363,270850.0
2021-09-13,401.2,243831,264483.0
2021-09-10,396.9,240905,260025.0
2021-09-09,399.7,267679,262839.0
2021-09-08,400.4,368969,270316.0
2021-09-07,399.1,308134,265970.0
2021-09-06,404.2,326777,263141.0
2021-09-03,399.3,253011,267824.0
2021-09-02,403.5,268181,274921.0
2021-09-01,404.6,249365,309253.0
2021-08-31,402.0,409376,312496.0
2021-08-30,401.7,219049,303406.0
2021-08-27,402.6,194576,312183.0
2021-08-26,402.7,245827,321803.0
2021-08-25,404.6,194711,325469.0
2021-08-24,406.8,176858,331503.0
2021-08-23,407.4,176950,336512.0
2021-08-20,405.6,283129,341579.0
2021-08-19,404.4,379826,339641.0
2021-08-18,407.9,303778,328510.0
2021-08-17,403.6,265701,322063.0
2021-08-16,405.1,397022,318888.0
2021-08-13,408.1,359472,306536.0
2021-08-12,404.9,783156,296767.0
2021-08-11,390.0,298014,259654.0
2021-08-10,388.2,273019,267624.0
2021-08-09,386.4,350713,276482.0
2021-08-06,381.0,338868,287877.0
2021-08-05,375.7,300815,288377.0
2021-08-04,373.1,285222,288142.0
2021-08-03,369.3,251990,286009.0
2021-08-02,368.1,252964,284920.0
2021-07-30,365.8,254052,284366.0
2021-07-29,367.4,212857,296551.0
2021-07-28,367.4,207073,314601.0
2021-07-27,367.2,218078,316187.0
2021-07-26,368.6,211741,318940.0
2021-07-23,366.7,212943,327854.0
2021-07-22,366.0,226466,342112.0
2021-07-21,365.2,417556,346965.0
2021-07-20,358.9,405889,347050.0
2021-07-19,354.8,521644,337113.0
2021-07-16,364.3,346368,317040.0
2021-07-15,363.9,297292,311672.0
2021-07-14,365.9,253225,312941.0
2021-07-13,367.5,235645,315667.0
2021-07-12,367.5,244660,317622.0
2021-07-09,365.1,436824,322737.0
2021-07-08,360.0,483616,383198.0
2021-07-07,367.7,230863,400535.0
2021-07-06,364.7,259368,408285.0
2021-07-05,368.2,345458,413314.0
2021-07-02,367.6,426811,406081.0
2021-07-01,372.0,299254,403773.0
2021-06-30,371.2,418826,411205.0
2021-06-29,375.1,256837,407602.0
2021-06-28,375.0,220549,416365.0
2021-06-25,376.5,265854,418795.0
2021-06-24,375.7,316322,412937.0
2021-06-23,372.3,294121,407116.0
2021-06-22,375.3,264965,406591.0
2021-06-21,374.8,321394,403264.0
2021-06-18,375.8,1343725,392394.0
2021-06-17,381.0,743676,326228.0
2021-06-16,378.2,347110,325085.0
2021-06-15,374.0,334801,320823.0
2021-06-14,371.5,236974,320785.0
2021-06-11,370.2,392191,327072.0
2021-06-10,368.2,410725,324951.0
2021-06-09,370.9,364788,319849.0
2021-06-08,373.2,388273,317738.0
2021-06-07,373.8,257006,309971.0
2021-06-04,377.5,177977,316337.0
2021-06-03,376.7,229020,331584.0
2021-06-02,376.8,286247,343091.0
2021-06-01,378.5,215059,348666.0
2021-05-31,375.6,158339,357638.0
2021-05-28,378.7,351241,378884.0
2021-05-27,374.4,726520,378450.0
2021-05-26,374.4,283181,370822.0
2021-05-25,374.0,334233,369736.0
2021-05-21,374.7,331279,372030.0
2021-05-20,374.6,360375,375790.0
2021-05-19,375.1,334190,379741.0
2021-05-18,378.9,333126,386392.0
2021-05-17,380.7,271776,383066.0
2021-05-14,381.9,352497,392121.0
2021-05-12,379.1,406678,399002.0
2021-05-11,380.4,401617,394652.0
2021-05-10,387.0,369876,395487.0
2021-05-07,385.7,349635,393627.0
2021-05-06,380.8,477041,403640.0
2021-05-05,376.3,344722,415252.0
2021-05-04,371.8,612099,424490.0
2021-05-03,378.7,266897,422705.0
2021-04-30,374.7,368635,437564.0
2021-04-29,376.2,387688,477585.0
2021-04-28,378.6,419636,513444.0
2021-04-27,376.2,433957,517473.0
2021-04-26,379.4,283237,540453.0
2021-04-23,377.7,407599,546080.0
2021-04-22,375.5,455715,547664.0
2021-04-21,378.4,341429,549868.0
2021-04-20,377.8,414141,555758.0
2021-04-19,382.5,341973,551304.0
2021-04-16,381.6,499838,556384.0
2021-04-15,378.1,651213,543635.0
2021-04-14,379.2,483292,523853.0
2021-04-13,379.7,585327,517284.0
2021-04-12,384.4,489786,546818.0
2021-04-09,385.5,968949,554889.0
2021-04-08,404.4,925575,519665.0
2021-04-07,407.5,480061,487343.0
2021-04-06,406.2,778666,478449.0
2021-04-01,406.7,367634,446270.0
2021-03-31,403.4,431356,448628.0
2021-03-30,410.1,488777,441312.0
2021-03-29,405.4,429789,433162.0
2021-03-26,402.1,347324,433653.0
2021-03-25,400.0,418177,437750.0
2021-03-24,400.3,308594,451025.0
2021-03-23,398.5,354484,459768.0
2021-03-22,395.0,384757,465915.0
2021-03-19,394.9,1028338,462419.0
2021-03-18,397.3,610847,425130.0
2021-03-17,391.3,440603,408179.0
2021-03-16,391.2,440741,406532.0
2021-03-15,392.0,346646,398366.0
2021-03-12,391.9,295983,394358.0
2021-03-11,391.0,403002,393593.0
2021-03-10,394.9,321618,387929.0
2021-03-09,396.9,366527,388442.0
2021-03-08,399.3,437156,383997.0
2021-03-05,390.4,408773,374370.0
2021-03-04,395.4,617308,368198.0
2021-03-03,388.5,439737,357762.0
2021-03-02,385.9,446691,360861.0
2021-03-01,376.4,332312,349120.0
2021-02-26,371.5,469003,347793.0
2021-02-25,379.1,356583,337330.0
2021-02-24,379.5,415904,335281.0
2021-02-23,373.1,318241,338012.0
2021-02-22,375.0,286527,344891.0
2021-02-19,375.0,284506,353773.0
2021-02-18,372.0,318050,374830.0
2021-02-17,376.3,329317,385638.0
2021-02-16,377.2,299853,402745.0
2021-02-15,377.0,292747,408835.0
2021-02-12,372.7,316189,422722.0
2021-02-11,375.3,460769,425339.0
2021-02-10,379.6,486220,419419.0
2021-02-09,375.0,270582,408605.0
2021-02-08,373.7,312397,417791.0
2021-02-05,374.1,312062,414614.0
2021-02-04,375.3,325855,430429.0
2021-02-03,373.3,456865,433124.0
2021-02-02,367.4,421422,430452.0
2021-02-01,363.8,419764,427908.0
2021-01-29,356.2,600352,420796.0
2021-01-28,368.0,480174,408427.0
2021-01-27,366.7,585927,408344.0
2021-01-26,367.7,391198,411551.0
2021-01-25,361.6,501058,413184.0
2021-01-22,369.2,355442,406110.0
2021-01-21,373.5,371961,397209.0
2021-01-20,376.0,324012,391902.0
2021-01-19,374.8,408371,390944.0
2021-01-18,375.2,264750,380443.0
2021-01-15,375.1,549286,381746.0
2021-01-14,378.2,366284,384136.0
2021-01-13,377.9,416772,424919.0
2021-01-12,382.1,383272,433526.0
2021-01-11,382.8,313088,460475.0
2021-01-08,384.4,414817,472002.0
2021-01-07,387.7,478926,478848.0
2021-01-06,384.9,634022,487602.0
2021-01-05,373.3,415692,481153.0
2021-01-04,374.7,394951,479059.0
2020-12-30,373.5,221925,480884.0
2020-12-29,373.4,292368,498069.0
2020-12-28,375.0,309642,521616.0
2020-12-23,367.1,250851,541270.0
2020-12-22,364.2,284294,558270.0
2020-12-21,359.7,585131,568958.0
2020-12-18,368.5,978032,621063.0
2020-12-17,369.1,545872,579969.0
2020-12-16,367.9,787521,573224.0
2020-12-15,356.6,485988,558683.0
2020-12-14,357.0,517503,567239.0
2020-12-11,357.7,610239,576779.0
2020-12-10,365.7,537292,580002.0
2020-12-09,363.7,384279,592570.0
2020-12-08,360.4,422325,632646.0
2020-12-07,361.8,479694,659964.0
2020-12-04,364.0,645583,685467.0
2020-12-03,365.0,604450,684101.0
2020-12-02,373.2,505845,693958.0
2020-12-01,373.2,444611,707799.0
2020-11-30,368.9,1366707,740875.0
2020-11-27,372.3,361630,715925.0
2020-11-26,372.6,444686,716094.0
2020-11-25,377.9,569413,720727.0
2020-11-24,377.8,614326,717043.0
2020-11-23,375.0,660598,711712.0
2020-11-20,368.0,658594,704050.0
2020-11-19,365.8,725810,700737.0
2020-11-18,373.3,985417,690374.0
2020-11-17,364.2,832090,677328.0
2020-11-16,360.0,862249,655512.0
2020-11-13,349.7,625089,625268.0
2020-11-12,346.0,752301,615953.0
2020-11-11,343.5,713467,603110.0
2020-11-10,340.9,940743,590260.0
2020-11-09,333.2,992459,553276.0
2020-11-06,322.3,364163,515340.0
2020-11-05,324.0,514185,523670.0
2020-11-04,321.1,514149,539356.0
2020-11-03,316.3,534373,547544.0
2020-11-02,310.0,545661,549431.0
2020-10-30,304.0,608895,539542.0
2020-10-29,301.0,570368,518707.0
2020-10-28,302.0,789724,503874.0
2020-10-27,309.3,504860,474159.0
2020-10-26,312.9,408584,464069.0
2020-10-23,315.1,485370,457819.0
2020-10-22,310.8,559646,448093.0
2020-10-21,307.6,520716,436109.0
2020-10-20,311.4,385982,429048.0
2020-10-19,313.3,423422,429002.0
2020-10-16,308.6,489119,429541.0
2020-10-15,305.5,749467,424858.0
2020-10-14,314.4,636971,404629.0
2020-10-13,317.1,562676,387431.0
2020-10-12,322.2,397325,380649.0
2020-10-09,321.8,296378,396620.0
2020-10-08,326.0,347873,454073.0
2020-10-07,323.4,343997,466373.0
2020-10-06,328.0,353511,493220.0
2020-10-05,326.8,314827,505791.0
2020-10-02,324.9,339481,514051.0
2020-10-01,321.7,379894,512005.0
2020-09-30,320.7,414804,509660.0
2020-09-29,321.4,385278,514955.0
2020-09-28,326.4,431517,512210.0
2020-09-25,319.1,418868,510274.0
2020-09-24,321.9,446029,511168.0
2020-09-23,328.3,379005,513488.0
2020-09-22,329.2,460943,516732.0
2020-09-21,331.4,636898,511458.0
2020-09-18,344.2,1158167,493488.0
2020-09-17,341.0,532374,438387.0
2020-09-16,344.9,746697,422646.0
2020-09-15,342.0,542083,386947.0
2020-09-14,340.5,438724,369700.0
2020-09-11,342.0,308799,358670.0
2020-09-10,341.0,344712,358116.0
2020-09-09,341.4,494228,352267.0
2020-09-08,336.2,344100,341102.0
2020-09-07,339.8,402481,345436.0
2020-09-04,334.7,432275,349244.0
2020-09-03,338.2,480832,342062.0
2020-09-02,341.9,427664,352918.0
2020-09-01,337.0,381833,351969.0
2020-08-31,334.0,367345,351213.0
2020-08-28,339.7,331655,351353.0
2020-08-27,338.6,296258,350840.0
2020-08-26,341.5,211216,358488.0
2020-08-25,340.2,283376,361879.0
2020-08-24,341.1,273282,368167.0
2020-08-21,335.8,300477,379980.0
2020-08-20,336.8,256977,396196.0
2020-08-19,340.1,326752,428656.0
2020-08-18,336.8,409123,422589.0
2020-08-17,339.2,459590,416541.0
2020-08-14,344.1,324546,419316.0
2020-08-13,345.2,643678,426351.0
2020-08-12,354.4,413431,411597.0
2020-08-11,350.1,370483,404093.0
2020-08-10,348.3,369449,403871.0
2020-08-07,343.3,323957,399703.0
2020-08-06,342.4,410990,404168.0
2020-08-05,343.6,262071,399065.0
2020-08-04,345.5,377695,416312.0
2020-08-03,346.4,450481,417856.0
2020-07-31,336.2,543715,408807.0
2020-07-30,336.4,743884,393633.0
2020-07-29,349.7,235735,361921.0
2020-07-28,350.3,318412,368650.0
2020-07-27,350.7,501210,364205.0
2020-07-24,347.7,430069,349262.0
2020-07-23,350.1,422372,332854.0
2020-07-22,350.0,300871,334703.0
2020-07-21,351.8,367161,343217.0
2020-07-20,349.2,306922,347950.0
2020-07-17,346.1,390936,352367.0
2020-07-16,349.2,334436,355117.0
2020-07-15,348.8,520780,361958.0
2020-07-14,345.3,400857,362785.0
2020-07-13,342.0,314743,367379.0
2020-07-10,340.8,316112,376348.0
2020-07-09,335.1,268201,451473.0
2020-07-08,338.0,336667,473468.0
2020-07-07,338.5,251743,483864.0
2020-07-06,342.0,277061,518229.0
2020-07-03,338.2,183950,538649.0
2020-07-02,340.0,450104,567247.0
2020-07-01,334.3,428588,583977.0
2020-06-30,334.2,438156,596224.0
2020-06-29,332.2,373173,620717.0
2020-06-26,330.6,432177,645188.0
2020-06-25,330.6,437059,675183.0
2020-06-24,327.5,533178,705937.0
2020-06-23,335.4,469775,753142.0
2020-06-22,330.2,449280,788858.0
2020-06-19,331.9,1442980,829828.0
2020-06-18,332.5,598129,802878.0
2020-06-17,333.8,492610,828485.0
2020-06-16,335.8,767214,848276.0
2020-06-15,329.8,583364,828854.0
2020-06-12,327.0,612916,883539.0
2020-06-11,325.4,701054,899241.0
2020-06-10,340.2,612293,888892.0
2020-06-09,341.3,805559,897852.0
2020-06-08,350.0,740234,904219.0
2020-06-05,350.5,882097,931504.0
2020-06-04,342.7,898371,934125.0
2020-06-03,344.3,1241259,904882.0
2020-06-02,324.5,1005512,855174.0
2020-05-29,309.5,1063826,820665.0
2020-05-28,314.2,1038735,797025.0
2020-05-27,307.4,982237,763535.0
2020-05-26,301.8,789475,746278.0
2020-05-25,292.9,475873,768204.0
2020-05-22,285.9,1403647,800768.0
2020-05-20,285.0,848437,749087.0
2020-05-19,288.5,545831,777008.0
2020-05-18,289.2,746689,784068.0
2020-05-15,276.2,901060,788966.0
2020-05-14,277.3,1149504,787805.0
2020-05-13,277.5,921420,767714.0
2020-05-12,289.6,459719,754342.0
2020-05-11,290.8,495640,768664.0
2020-05-08,291.3,487884,802200.0
2020-05-07,291.0,709219,833030.0
2020-05-06,290.3,536388,853697.0
2020-05-05,292.0,723385,887150.0
2020-05-04,290.0,1118360,911054.0
2020-04-30,307.3,964334,895811.0
2020-04-29,319.8,628431,910229.0
2020-04-28,314.8,1267253,924722.0
2020-04-27,297.8,651730,971447.0
2020-04-24,287.0,820161,1010408.0
2020-04-23,288.9,883648,1017095.0
2020-04-22,293.0,848135,1040313.0
2020-04-21,295.0,720844,1052747.0
2020-04-20,305.2,674555,1080170.0
2020-04-17,303.2,998666,1108981.0
2020-04-16,300.6,950341,1158255.0
2020-04-15,302.1,1019221,1185444.0
2020-04-14,319.1,1038185,1213137.0
2020-04-09,319.4,1081947,1329220.0
2020-04-08,313.8,889711,1362969.0
2020-04-07,315.7,1180605,1461779.0
2020-04-06,307.5,845827,1497301.0
2020-04-03,303.2,1968127,1580150.0
2020-04-02,333.2,1236142,1595096.0
2020-04-01,330.1,920466,1678671.0
2020-03-31,343.4,1231921,1697133.0
2020-03-30,332.4,1034649,1728327.0
2020-03-27,323.4,1132189,1813540.0
2020-03-26,338.0,1106723,1830582.0
2020-03-25,329.7,1737763,1819304.0
2020-03-24,307.2,1358180,1779204.0
2020-03-23,271.0,1434617,1795889.0
2020-03-20,284.3,2779432,1814850.0
2020-03-19,282.6,1588188,1758894.0
2020-03-18,266.9,2371849,1722385.0
2020-03-17,277.7,1713442,1638195.0
2020-03-16,269.7,2088563,1581792.0
2020-03-13,290.1,2192322,1513691.0
2020-03-12,286.9,2489760,1412639.0
2020-03-11,332.8,1197391,1287499.0
2020-03-10,333.5,1699840,1233867.0
2020-03-09,334.7,2312835,1148871.0
2020-03-06,369.5,1387819,1021160.0
2020-03-05,385.0,937554,968708.0
2020-03-04,392.5,1136273,981564.0
2020-03-03,390.7,1608442,937753.0
2020-03-02,380.7,1719033,862863.0
2020-02-28,370.9,1940095,774960.0
2020-02-27,390.4,1040555,670963.0
2020-02-26,406.7,1108998,636363.0
2020-02-25,405.4,867395,595307.0
2020-02-24,413.3,1067059,560669.0
2020-02-21,432.3,676536,514648.0
2020-02-20,434.3,612652,505260.0
2020-02-19,439.9,392912,496363.0
2020-02-18,438.1,424906,496598.0
2020-02-17,437.7,397165,499961.0
2020-02-14,433.1,601050,510507.0
2020-02-13,428.8,1130387,498944.0
2020-02-12,421.3,479115,458915.0
2020-02-11,422.9,485084,453337.0
2020-02-10,420.5,400496,441616.0
2020-02-07,417.7,380135,443466.0
2020-02-06,416.6,521557,459705.0
2020-02-05,415.6,493153,449226.0
2020-02-04,409.0,347828,444975.0
2020-02-03,403.8,376737,449136.0
2020-01-31,400.7,535716,447554.0
2020-01-30,406.4,479202,433927.0
2020-01-29,409.7,396441,434079.0
2020-01-28,407.3,475352,432375.0
2020-01-27,403.0,555355,422321.0
2020-01-24,413.0,427608,415324.0
2020-01-23,407.0,529942,413628.0
2020-01-22,407.5,395446,396147.0
2020-01-21,407.7,309269,386676.0
2020-01-20,407.3,428246,383425.0
2020-01-17,402.6,623718,412867.0
2020-01-16,397.1,364373,404908.0
2020-01-15,394.5,429393,417323.0
2020-01-14,399.9,410243,431087.0
2020-01-13,398.1,353009,426782.0
2020-01-10,400.3,331315,433782.0
2020-01-09,399.6,481479,435518.0
2020-01-08,401.1,370879,427270.0
2020-01-07,401.7,324544,435290.0
2020-01-06,400.1,450402,433443.0
2020-01-03,402.4,402163,431967.0
2019-12-30,397.1,267731,434767.0
2019-12-27,401.1,253377,449132.0
2019-12-23,402.4,260504,472576.0
2019-12-20,403.3,869872,485338.0
2019-12-19,398.4,504340,450242.0
2019-12-18,401.3,550591,430710.0
2019-12-17,400.1,635857,416675.0
2019-12-16,397.8,345672,416215.0
2019-12-13,394.1,458004,424484.0
2019-12-12,395.7,357361,425418.0
2019-12-11,392.3,357750,423195.0
2019-12-10,392.1,491177,432441.0
2019-12-09,395.6,296844,432948.0
2019-12-06,396.4,428259,442364.0
2019-12-05,392.0,444162,449350.0
2019-12-04,390.8,483207,453585.0
2019-12-03,383.2,605040,458531.0
2019-12-02,387.5,451934,451555.0
2019-11-29,392.3,343433,444504.0
2019-11-28,393.4,211352,441231.0
2019-11-27,393.4,340077,460602.0
2019-11-26,392.4,628947,473252.0
2019-11-25,393.5,469716,473885.0
2019-11-22,391.9,472011,464701.0
2019-11-21,389.1,324021,458076.0
2019-11-20,390.8,496433,464398.0
2019-11-19,391.9,498781,460871.0
2019-11-18,390.4,438081,456726.0
2019-11-15,390.5,533061,450939.0
2019-11-14,386.4,507676,447262.0
2019-11-13,386.3,557409,436597.0
2019-11-12,389.5,500394,429764.0
2019-11-11,388.1,346161,418402.0
2019-11-08,390.2,294351,424177.0
2019-11-07,392.4,501908,437017.0
2019-11-06,387.1,529833,434506.0
2019-11-05,386.6,638441,424894.0
2019-11-04,388.4,331961,411101.0
2019-11-01,385.8,372631,411932.0
2019-10-31,385.5,418844,418735.0
2019-10-30,388.0,443533,413274.0
2019-10-29,391.0,436610,414396.0
2019-10-28,390.5,351273,416349.0
2019-10-25,390.7,477909,420059.0
2019-10-24,391.7,347704,
2019-10-23,390.1,454912,
2019-10-22,390.7,329966,
2019-10-21,391.5,432776,
2019-10-18,387.1,486960,
2019-10-17,389.3,464233,
2019-10-16,390.2,385664,
2019-10-15,390.7,431543,
2019-10-14,385.9,344426,
2019-10-11,388.8,474665,
2019-10-10,383.0,336934,
2019-10-09,377.9,460368,
2019-10-08,376.4,465898,
2019-10-07,380.5,406933,
